symbol	ensembl_id
MIR6796	ENSG00000275652
ENSG00000275654	ENSG00000275654
RN7SL313P	ENSG00000275655
ENSG00000275656	ENSG00000275656
ENSG00000275661	ENSG00000275661
SNORD112	ENSG00000275662
ENSG00000275664	ENSG00000275664
ENSG00000275666	ENSG00000275666
MIR6839	ENSG00000275667
MIR6744	ENSG00000275669
MIR8076	ENSG00000275670
ENSG00000275675	ENSG00000275675
ENSG00000275681	ENSG00000275681
ENSG00000275689	ENSG00000275689
MIR6724-4	ENSG00000275692
ENSG00000275693	ENSG00000275693
UBE2Q2P6	ENSG00000275695
MIR3648-1	ENSG00000275708
MIR6795	ENSG00000275711
ENSG00000275716	ENSG00000275716
ENSG00000275725	ENSG00000275725
MIR6088	ENSG00000275726
ENSG00000275733	ENSG00000275733
ENSG00000275756	ENSG00000275756
ENSG00000275767	ENSG00000275767
SLC2AXP1	ENSG00000275768
MIR6505	ENSG00000275770
OR4G6P	ENSG00000275771
ENSG00000275772	ENSG00000275772
RN7SL185P	ENSG00000275776
ENSG00000275785	ENSG00000275785
OR7G15P	ENSG00000275787
MIR8064	ENSG00000275789
EIF5P2	ENSG00000275800
ENSG00000275801	ENSG00000275801
RN7SL736P	ENSG00000275803
MIR8082	ENSG00000275810
HTR1DP1	ENSG00000275811
MIR6500	ENSG00000275816
MIR6818	ENSG00000275818
ENSG00000275823	ENSG00000275823
ENSG00000275826	ENSG00000275826
ENSG00000275827	ENSG00000275827
CHEK2P1	ENSG00000275828
ENSG00000275833	ENSG00000275833
ENSG00000275834	ENSG00000275834
MIR6068	ENSG00000275836
ENSG00000275839	ENSG00000275839
MIR941-5	ENSG00000275842
ENSG00000275856	ENSG00000275856
MIR6720	ENSG00000275859
ENSG00000275860	ENSG00000275860
ENSG00000275862	ENSG00000275862
MIR7975	ENSG00000275863
ENSG00000275866	ENSG00000275866
MIR8054	ENSG00000275868
ENSG00000275875	ENSG00000275875
RN7SL43P	ENSG00000275878
IKBKGP1	ENSG00000275882
ENSG00000275905	ENSG00000275905
NAPGP2	ENSG00000275906
ENSG00000275908	ENSG00000275908
ENSG00000275915	ENSG00000275915
ENSG00000275919	ENSG00000275919
MIR6807	ENSG00000275924
REXO1L11P	ENSG00000275928
ENSG00000275929	ENSG00000275929
ENSG00000275939	ENSG00000275939
MRPL57P3	ENSG00000275940
ENSG00000275942	ENSG00000275942
EIF3FP1	ENSG00000275945
ENSG00000275948	ENSG00000275948
MIR6724-1	ENSG00000275950
YAP1P3	ENSG00000275953
ENSG00000275956	ENSG00000275956
ENSG00000275958	ENSG00000275958
ENSG00000275959	ENSG00000275959
RN7SL210P	ENSG00000275961
MIR6880	ENSG00000275967
ENSG00000275968	ENSG00000275968
ENSG00000275971	ENSG00000275971
SPDYE11	ENSG00000275976
ENSG00000275980	ENSG00000275980
ENSG00000275981	ENSG00000275981
SPACA7BP	ENSG00000275989
RN7SL327P	ENSG00000275992
SNORA24	ENSG00000275994
ENSG00000275997	ENSG00000275997
ENSG00000276003	ENSG00000276003
REXO1L12P	ENSG00000276006
RN7SL301P	ENSG00000276014
ENSG00000276015	ENSG00000276015
ENSG00000276019	ENSG00000276019
RNU12	ENSG00000276027
MIR4477A	ENSG00000276029
RN7SL197P	ENSG00000276031
RNA5SP440	ENSG00000276036
ENSG00000276039	ENSG00000276039
DUX4L13	ENSG00000276046
RN7SL711P	ENSG00000276047
ENSG00000276048	ENSG00000276048
ENSG00000276055	ENSG00000276055
ENSG00000276057	ENSG00000276057
STMN1P1	ENSG00000276058
ENSG00000276064	ENSG00000276064
SLC23A4P	ENSG00000276067
ENSG00000276074	ENSG00000276074
MIR7156	ENSG00000276081
MIR7976	ENSG00000276083
RN7SL620P	ENSG00000276088
ENSG00000276089	ENSG00000276089
ENSG00000276098	ENSG00000276098
ENSG00000276100	ENSG00000276100
MIR6747	ENSG00000276102
ENSG00000276105	ENSG00000276105
ENSG00000276109	ENSG00000276109
ENSG00000276118	ENSG00000276118
MIR6855	ENSG00000276124
ENSG00000276127	ENSG00000276127
MIR6133	ENSG00000276137
ENSG00000276140	ENSG00000276140
WHAMMP3	ENSG00000276141
MIR548AY	ENSG00000276147
ENSG00000276149	ENSG00000276149
ENSG00000276150	ENSG00000276150
ENSG00000276156	ENSG00000276156
MIR1264	ENSG00000276158
GGTLC5P	ENSG00000276160
MIR5739	ENSG00000276162
DUX4L20	ENSG00000276164
RN7SL1	ENSG00000276168
MIR6871	ENSG00000276169
ELMO2P1	ENSG00000276172
MIR6090	ENSG00000276176
ENSG00000276179	ENSG00000276179
MIR6794	ENSG00000276181
ENSG00000276185	ENSG00000276185
ENSG00000276189	ENSG00000276189
ENSG00000276197	ENSG00000276197
RN7SL820P	ENSG00000276200
ENSG00000276204	ENSG00000276204
ENSG00000276205	ENSG00000276205
ENSG00000276206	ENSG00000276206
ENSG00000276208	ENSG00000276208
ENSG00000276214	ENSG00000276214
MIR8057	ENSG00000276221
ENSG00000276225	ENSG00000276225
ENSG00000276229	ENSG00000276229
ENSG00000276233	ENSG00000276233
ENSG00000276257	ENSG00000276257
MIR6799	ENSG00000276270
ENSG00000276277	ENSG00000276277
RN7SL126P	ENSG00000276281
RBBP4P3	ENSG00000276290
ENSG00000276294	ENSG00000276294
ENSG00000276298	ENSG00000276298
ENSG00000276304	ENSG00000276304
RN7SKP251	ENSG00000276309
MIR6511A3	ENSG00000276311
ENSG00000276312	ENSG00000276312
SNORD107	ENSG00000276314
OR8G7P	ENSG00000276316
GTF2IP8	ENSG00000276318
MIR8079	ENSG00000276319
MIR2909	ENSG00000276326
ENSG00000276332	ENSG00000276332
MIR6858	ENSG00000276350
ENSG00000276351	ENSG00000276351
MIR668	ENSG00000276352
ENSG00000276362	ENSG00000276362
MIR145	ENSG00000276365
ENSG00000276375	ENSG00000276375
UBE2NL	ENSG00000276380
ENSG00000276385	ENSG00000276385
CNTNAP3P2	ENSG00000276386
ENSG00000276388	ENSG00000276388
ENSG00000276391	ENSG00000276391
ENSG00000276393	ENSG00000276393
ENSG00000276398	ENSG00000276398
VN1R9P	ENSG00000276400
MIR6835	ENSG00000276404
ENSG00000276413	ENSG00000276413
ENSG00000276426	ENSG00000276426
IGLL4P	ENSG00000276427
ENSG00000276428	ENSG00000276428
ENSG00000276431	ENSG00000276431
RNA5SP529	ENSG00000276442
FKBP4P8	ENSG00000276457
ENSG00000276460	ENSG00000276460
ENSG00000276467	ENSG00000276467
ENSG00000276470	ENSG00000276470
ENSG00000276474	ENSG00000276474
BNIP3P44	ENSG00000276475
ENSG00000276478	ENSG00000276478
MIR548AZ	ENSG00000276479
PLA2G10IP	ENSG00000276484
ENSG00000276486	ENSG00000276486
MIR6829	ENSG00000276489
ENSG00000276494	ENSG00000276494
ENSG00000276496	ENSG00000276496
ENSG00000276507	ENSG00000276507
ENSG00000276514	ENSG00000276514
ENSG00000276520	ENSG00000276520
ENSG00000276521	ENSG00000276521
RN7SL462P	ENSG00000276522
ENSG00000276528	ENSG00000276528
ENSG00000276530	ENSG00000276530
SNX19P4	ENSG00000276531
ENSG00000276535	ENSG00000276535
ENSG00000276538	ENSG00000276538
REXO1L10P	ENSG00000276540
RN7SL453P	ENSG00000276544
PCDHGB9P	ENSG00000276545
ENSG00000276548	ENSG00000276548
HERC2P2	ENSG00000276550
ENSG00000276556	ENSG00000276556
RN7SL565P	ENSG00000276562
ENSG00000276563	ENSG00000276563
ENSG00000276569	ENSG00000276569
ENSG00000276570	ENSG00000276570
MIR6895	ENSG00000276575
MRPL30P1	ENSG00000276576
RNU6-467P	ENSG00000276577
ENSG00000276578	ENSG00000276578
MIR8055	ENSG00000276580
MIR6737	ENSG00000276584
ENSG00000276586	ENSG00000276586
RN7SL322P	ENSG00000276588
PHB1P6	ENSG00000276592
MIR6893	ENSG00000276598
RNA5SP411	ENSG00000276599
ENSG00000276605	ENSG00000276605
ENSG00000276609	ENSG00000276609
SNORD64	ENSG00000276610
ENSG00000276620	ENSG00000276620
MIR6499	ENSG00000276622
ENSG00000276623	ENSG00000276623
ENSG00000276632	ENSG00000276632
ENSG00000276637	ENSG00000276637
MIR7154	ENSG00000276639
MIR6769A	ENSG00000276641
ENSG00000276642	ENSG00000276642
ENSG00000276643	ENSG00000276643
KRTAP12-5P	ENSG00000276647
ENSG00000276650	ENSG00000276650
RN7SL856P	ENSG00000276653
MIR6083	ENSG00000276656
DDX20P1	ENSG00000276662
ENSG00000276664	ENSG00000276664
ENSG00000276667	ENSG00000276667
ENSG00000276670	ENSG00000276670
ENSG00000276673	ENSG00000276673
ENSG00000276675	ENSG00000276675
ENSG00000276678	ENSG00000276678
ENSG00000276680	ENSG00000276680
ENSG00000276685	ENSG00000276685
ENSG00000276689	ENSG00000276689
ENSG00000276690	ENSG00000276690
RNA5-8SN4	ENSG00000276700
RPS29P32	ENSG00000276703
ENSG00000276706	ENSG00000276706
CSPG4P10	ENSG00000276710
MIR7111	ENSG00000276712
PRSS47P	ENSG00000276717
ENSG00000276721	ENSG00000276721
ENSG00000276722	ENSG00000276722
ENSG00000276730	ENSG00000276730
MIR7158	ENSG00000276733
ENSG00000276738	ENSG00000276738
MIR6821	ENSG00000276753
ENSG00000276755	ENSG00000276755
KMT2CP2	ENSG00000276756
RN7SL192P	ENSG00000276757
ENSG00000276758	ENSG00000276758
ENSG00000276763	ENSG00000276763
MIR8073	ENSG00000276765
MIR6752	ENSG00000276769
MIR6780B	ENSG00000276770
ENSG00000276771	ENSG00000276771
ENSG00000276784	ENSG00000276784
SNORD26	ENSG00000276788
MRGPRX8P	ENSG00000276789
ENSG00000276805	ENSG00000276805
ENSG00000276810	ENSG00000276810
ENSG00000276822	ENSG00000276822
MIR7159	ENSG00000276824
ENSG00000276828	ENSG00000276828
ENSG00000276829	ENSG00000276829
MIR6730	ENSG00000276830
CDRT15P6	ENSG00000276832
MIR6127	ENSG00000276835
PMS2P13	ENSG00000276840
ENSG00000276841	ENSG00000276841
SNORD115-46	ENSG00000276844
ENSG00000276845	ENSG00000276845
MIR6715A	ENSG00000276857
ENSG00000276859	ENSG00000276859
MIR7151	ENSG00000276866
ENSG00000276868	ENSG00000276868
MIR6729	ENSG00000276869
ENSG00000276872	ENSG00000276872
ENSG00000276873	ENSG00000276873
MIR6074	ENSG00000276878
ENSG00000276884	ENSG00000276884
RN7SL238P	ENSG00000276891
ENSG00000276892	ENSG00000276892
RAB28P4	ENSG00000276894
ENSG00000276897	ENSG00000276897
DUX4L14	ENSG00000276904
MIR7106	ENSG00000276908
FGFR3P3	ENSG00000276915
MIR8080	ENSG00000276917
ENSG00000276919	ENSG00000276919
SPMIP3P1	ENSG00000276925
MIR6797	ENSG00000276926
ENSG00000276928	ENSG00000276928
ENSG00000276929	ENSG00000276929
PLCE1P1	ENSG00000276940
MIR4509-1	ENSG00000276941
ENSG00000276945	ENSG00000276945
ENSG00000276949	ENSG00000276949
ENSG00000276951	ENSG00000276951
RN7SL769P	ENSG00000276956
ENSG00000276958	ENSG00000276958
ENSG00000276960	ENSG00000276960
MIR7848	ENSG00000276961
ENSG00000276963	ENSG00000276963
DUX4L23	ENSG00000276964
ENSG00000276965	ENSG00000276965
HYDIN2	ENSG00000276975
ENSG00000276991	ENSG00000276991
ENSG00000276992	ENSG00000276992
REXO1L2P	ENSG00000276998
DUSP12P1	ENSG00000277000
ENSG00000277003	ENSG00000277003
RNA5SP412	ENSG00000277004
TEX28P2	ENSG00000277008
TEX28P3	ENSG00000277009
MIR3179-4	ENSG00000277014
ENSG00000277024	ENSG00000277024
RNU6-1192P	ENSG00000277029
MIR8071-2	ENSG00000277030
RN7SL796P	ENSG00000277031
ENSG00000277035	ENSG00000277035
ENSG00000277040	ENSG00000277040
ENSG00000277041	ENSG00000277041
EEF1A1P42	ENSG00000277043
RNA5SP530	ENSG00000277049
MIR6763	ENSG00000277052
ENSG00000277056	ENSG00000277056
MIR6779	ENSG00000277057
RN7SL88P	ENSG00000277062
MIR8084	ENSG00000277063
ENSG00000277066	ENSG00000277066
STAG3L2	ENSG00000277072
MIR6131	ENSG00000277073
ENSG00000289133	ENSG00000289133
ENSG00000277081	ENSG00000277081
PRSS3P3	ENSG00000277083
RNU2-4P	ENSG00000277084
ENSG00000277095	ENSG00000277095
ENSG00000277096	ENSG00000277096
ENSG00000277099	ENSG00000277099
ENSG00000277103	ENSG00000277103
SNORD49B	ENSG00000277108
ENSG00000277109	ENSG00000277109
ANKRD20A21P	ENSG00000277112
ENSG00000277119	ENSG00000277119
ENSG00000277124	ENSG00000277124
PMS2P14	ENSG00000277125
ENSG00000277129	ENSG00000277129
ENSG00000277133	ENSG00000277133
MIR6509	ENSG00000277138
LILRA2P1	ENSG00000277143
ENSG00000277146	ENSG00000277146
TOMM40P1	ENSG00000277156
ENSG00000277162	ENSG00000277162
ENSG00000277171	ENSG00000277171
GAPDHP41	ENSG00000277172
ENSG00000277174	ENSG00000277174
SNORA9	ENSG00000277184
ENSG00000277188	ENSG00000277188
ENSG00000277191	ENSG00000277191
RN7SL270P	ENSG00000277198
MIR8063	ENSG00000277202
ENSG00000277206	ENSG00000277206
ENSG00000277211	ENSG00000277211
SDR42E1P2	ENSG00000277213
ENSG00000277217	ENSG00000277217
ENSG00000277227	ENSG00000277227
RNU1-5P	ENSG00000277234
FGFR3P4	ENSG00000277241
MIR3118-3	ENSG00000277243
MIR6784	ENSG00000277249
ENSG00000277252	ENSG00000277252
CICP28	ENSG00000277253
MIR7854	ENSG00000277255
MIR6833	ENSG00000277264
RN7SL556P	ENSG00000277265
ENSG00000277269	ENSG00000277269
DUX4L22	ENSG00000277274
ENSG00000277289	ENSG00000277289
ENSG00000277290	ENSG00000277290
RN7SL489P	ENSG00000277295
ATP5F1AP10	ENSG00000277297
ENSG00000277304	ENSG00000277304
ENSG00000277306	ENSG00000277306
ENSG00000277311	ENSG00000277311
HSPBAP1P1	ENSG00000277315
ENSG00000277319	ENSG00000277319
ENSG00000277320	ENSG00000277320
SPDYE20P	ENSG00000277327
ENSG00000277340	ENSG00000277340
RNU6-489P	ENSG00000277341
RNU1-6P	ENSG00000277344
CICP25	ENSG00000277349
NPAP1P7	ENSG00000277357
ENSG00000277358	ENSG00000277358
NEK2P1	ENSG00000277367
SNORD49A	ENSG00000277370
MIR6724-3	ENSG00000277379
MIR8058	ENSG00000277387
MIR8053	ENSG00000277388
MIR6881	ENSG00000277391
ENSG00000277397	ENSG00000277397
MIR6891	ENSG00000277402
SEC22B4P	ENSG00000277406
ENSG00000277408	ENSG00000277408
H2BP5	ENSG00000277410
ENSG00000277413	ENSG00000277413
RNA5SP531	ENSG00000277418
REXO1L6P	ENSG00000277422
ENSG00000277426	ENSG00000277426
ENSG00000277435	ENSG00000277435
REXO1L5P	ENSG00000277436
ENSG00000277437	ENSG00000277437
KDM5DP1	ENSG00000277438
ENSG00000277444	ENSG00000277444
ENSG00000277447	ENSG00000277447
RN7SL473P	ENSG00000277452
ENSG00000277458	ENSG00000277458
ENSG00000277460	ENSG00000277460
RN7SL286P	ENSG00000277464
ENSG00000277465	ENSG00000277465
ENSG00000277466	ENSG00000277466
RN7SL628P	ENSG00000277467
ENSG00000277468	ENSG00000277468
ENSG00000277469	ENSG00000277469
MIR6894	ENSG00000277474
MIR6165	ENSG00000277478
ENSG00000277479	ENSG00000277479
RN7SL321P	ENSG00000277483
SAGE3P	ENSG00000277486
ENSG00000277490	ENSG00000277490
ENSG00000277492	ENSG00000277492
ENSG00000277493	ENSG00000277493
ENSG00000277498	ENSG00000277498
ENSG00000277499	ENSG00000277499
ENSG00000277500	ENSG00000277500
ENSG00000277502	ENSG00000277502
MPHOSPH10P5	ENSG00000277505
RN7SL802P	ENSG00000277506
BSNDP3	ENSG00000277508
ENSG00000277509	ENSG00000277509
SNORD65	ENSG00000277512
ENSG00000277513	ENSG00000277513
OR52Q1P	ENSG00000277514
RN7SL495P	ENSG00000277515
ENSG00000277516	ENSG00000277516
OFD1P16Y	ENSG00000277519
MIR8078	ENSG00000277521
ENSG00000277524	ENSG00000277524
NF1P10	ENSG00000277529
ENSG00000277532	ENSG00000277532
MIR8077	ENSG00000277533
ENSG00000277542	ENSG00000277542
ENSG00000277544	ENSG00000277544
ENSG00000277549	ENSG00000277549
ENSG00000277553	ENSG00000277553
ENSG00000277562	ENSG00000277562
ENSG00000277563	ENSG00000277563
ENSG00000277565	ENSG00000277565
ENSG00000277568	ENSG00000277568
MIR6134	ENSG00000277569
ENSG00000277572	ENSG00000277572
ENSG00000277575	ENSG00000277575
ENSG00000277576	ENSG00000277576
ENSG00000277577	ENSG00000277577
RN7SL428P	ENSG00000277582
ENSG00000277583	ENSG00000277583
MIR6806	ENSG00000277588
MIR7845	ENSG00000277590
RN7SL575P	ENSG00000277591
ENSG00000277598	ENSG00000277598
ENSG00000277599	ENSG00000277599
ENSG00000277608	ENSG00000277608
RNVU1-4	ENSG00000277610
ENSG00000277618	ENSG00000277618
MIR8061	ENSG00000277636
RN7SL469P	ENSG00000277637
ENSG00000277640	ENSG00000277640
ENSG00000277646	ENSG00000277646
ENSG00000277647	ENSG00000277647
ENSG00000277653	ENSG00000277653
ENSG00000277655	ENSG00000277655
ENSG00000277670	ENSG00000277670
ENSG00000277671	ENSG00000277671
ENSG00000277672	ENSG00000277672
ENSG00000277673	ENSG00000277673
RNU1-153P	ENSG00000277678
MIR6739	ENSG00000277681
ENSG00000277689	ENSG00000277689
ENSG00000277690	ENSG00000277690
ENSG00000277694	ENSG00000277694
MIR6770-2	ENSG00000277698
ENSG00000277702	ENSG00000277702
ENSG00000277704	ENSG00000277704
ENSG00000277705	ENSG00000277705
PGBD4P2	ENSG00000277708
NBEAP5	ENSG00000277710
ENSG00000277711	ENSG00000277711
MIR6856	ENSG00000277713
H3C5P	ENSG00000277720
ENSG00000277732	ENSG00000277732
ENSG00000277743	ENSG00000277743
ENSG00000277746	ENSG00000277746
ENSG00000277747	ENSG00000277747
ENSG00000277748	ENSG00000277748
ENSG00000277752	ENSG00000277752
ENSG00000277755	ENSG00000277755
MIR6719	ENSG00000277759
RN7SL261P	ENSG00000277762
ENSG00000277764	ENSG00000277764
ENSG00000277766	ENSG00000277766
RBM22P4	ENSG00000277769
PLA2G10GP	ENSG00000277770
RN7SL763P	ENSG00000277774
MIR6786	ENSG00000277784
SNORD116-21	ENSG00000277785
ENSG00000277795	ENSG00000277795
ENSG00000277803	ENSG00000277803
ENSG00000277809	ENSG00000277809
MIR6738	ENSG00000277817
ENSG00000277826	ENSG00000277826
ENSG00000277828	ENSG00000277828
ENSG00000277830	ENSG00000277830
MIR5701-2	ENSG00000277841
MIR6811	ENSG00000277842
ENSG00000277852	ENSG00000277852
ENSG00000277859	ENSG00000277859
PRAMEF34P	ENSG00000277862
SCARNA15	ENSG00000277864
ENSG00000277866	ENSG00000277866
ENSG00000277867	ENSG00000277867
ENSG00000277869	ENSG00000277869
MIR6817	ENSG00000277872
ENSG00000277876	ENSG00000277876
ENSG00000277878	ENSG00000277878
ENSG00000277881	ENSG00000277881
ENSG00000277882	ENSG00000277882
NLRP3P1	ENSG00000277883
SNORA50C	ENSG00000277887
MIR6846	ENSG00000277888
MIR8081	ENSG00000277889
MIR6746	ENSG00000277892
MLECP1	ENSG00000277899
MIR7850	ENSG00000277904
ENSG00000277907	ENSG00000277907
MIR8089	ENSG00000277912
ENSG00000277913	ENSG00000277913
DDX6P2	ENSG00000277914
ENSG00000277916	ENSG00000277916
RNVU1-28	ENSG00000277918
MIR8067	ENSG00000277919
ENSG00000277920	ENSG00000277920
ENSG00000277922	ENSG00000277922
ENSG00000277941	ENSG00000277941
MIR8075	ENSG00000277942
RN7SL478P	ENSG00000277946
ENSG00000277948	ENSG00000277948
ENSG00000277952	ENSG00000277952
ENSG00000277966	ENSG00000277966
ENSG00000277967	ENSG00000277967
ENSG00000277968	ENSG00000277968
ENSG00000277973	ENSG00000277973
CSTP2	ENSG00000277975
ENSG00000277977	ENSG00000277977
ENSG00000277981	ENSG00000277981
ENSG00000277984	ENSG00000277984
SNORA67	ENSG00000277985
FAM30B	ENSG00000277988
ENSG00000277994	ENSG00000277994
ENSG00000277998	ENSG00000277998
ENSG00000278001	ENSG00000278001
ENSG00000278004	ENSG00000278004
PPP1R26P4	ENSG00000278008
ENSG00000278009	ENSG00000278009
ENSG00000278020	ENSG00000278020
ENSG00000278026	ENSG00000278026
MIR6731	ENSG00000278034
MIR6076	ENSG00000278038
ENSG00000278039	ENSG00000278039
ENSG00000278040	ENSG00000278040
ENSG00000278045	ENSG00000278045
ENSG00000278050	ENSG00000278050
ENSG00000278054	ENSG00000278054
ENSG00000278055	ENSG00000278055
ENSG00000278066	ENSG00000278066
ENSG00000278068	ENSG00000278068
MIR6072	ENSG00000278069
ENSG00000278072	ENSG00000278072
MIR6726	ENSG00000278073
ENSG00000278077	ENSG00000278077
ENSG00000278078	ENSG00000278078
ENSG00000278083	ENSG00000278083
SNORD115-7	ENSG00000278089
MIR7973-1	ENSG00000278098
RNVU1-2A	ENSG00000278099
ENSG00000278102	ENSG00000278102
MIR8060	ENSG00000278103
ENSG00000278104	ENSG00000278104
ENSG00000278106	ENSG00000278106
MIR6757	ENSG00000278108
SUSD2P2	ENSG00000278110
ENSG00000278113	ENSG00000278113
AQP7P5	ENSG00000278122
SNORD116-28	ENSG00000278123
RN7SL186P	ENSG00000278124
ENSG00000278128	ENSG00000278128
ENSG00000278130	ENSG00000278130
ENSG00000278131	ENSG00000278131
CLUHP11	ENSG00000278138
NF1P7	ENSG00000278143
ENSG00000278144	ENSG00000278144
ENSG00000278151	ENSG00000278151
MIR8062	ENSG00000278159
ENSG00000278160	ENSG00000278160
IL9RP5	ENSG00000278171
ENSG00000278180	ENSG00000278180
ENSG00000278181	ENSG00000278181
ENSG00000278182	ENSG00000278182
NF1P11	ENSG00000278184
RNA5-8SN1	ENSG00000278189
ENSG00000278193	ENSG00000278193
ENSG00000278197	ENSG00000278197
GOLGA6L9-AS1	ENSG00000278202
MIR6857	ENSG00000278204
ENSG00000278205	ENSG00000278205
ENSG00000278206	ENSG00000278206
ENSG00000278212	ENSG00000278212
CNTNAP3P5	ENSG00000278213
ENSG00000278215	ENSG00000278215
ENSG00000278217	ENSG00000278217
ENSG00000278218	ENSG00000278218
MIR6511A2	ENSG00000278221
RN7SL536P	ENSG00000278222
MIR6783	ENSG00000278223
RNA5-8SN2	ENSG00000278233
ENSG00000278236	ENSG00000278236
ENSG00000278237	ENSG00000278237
RN7SL725P	ENSG00000278242
SCARNA2	ENSG00000278249
ENSG00000278256	ENSG00000278256
SNORD1A	ENSG00000278261
MIR6803	ENSG00000278264
MIR6770-1	ENSG00000278265
MIR6859-1	ENSG00000278267
KMT2CP1	ENSG00000278273
SNORA61	ENSG00000278274
ENSG00000278275	ENSG00000278275
MIR6816	ENSG00000278278
MIR7856	ENSG00000278281
ENSG00000278283	ENSG00000278283
ENSG00000278287	ENSG00000278287
RFPL4AP6	ENSG00000278292
GRAMD4P3	ENSG00000278301
ENSG00000278313	ENSG00000278313
H3P46	ENSG00000278317
ENSG00000278319	ENSG00000278319
ENSG00000278324	ENSG00000278324
MIR6802	ENSG00000278328
RNU6-156P	ENSG00000278331
ENSG00000278332	ENSG00000278332
ENSG00000278333	ENSG00000278333
ENSG00000278334	ENSG00000278334
ENSG00000278337	ENSG00000278337
MIR6862-2	ENSG00000278340
ENSG00000278342	ENSG00000278342
ENSG00000278346	ENSG00000278346
MIR6754	ENSG00000278349
ENSG00000278358	ENSG00000278358
MIR7155	ENSG00000278359
ENSG00000278381	ENSG00000278381
ENSG00000278382	ENSG00000278382
ENSG00000278388	ENSG00000278388
ENSG00000278391	ENSG00000278391
ENSG00000278395	ENSG00000278395
ENSG00000278399	ENSG00000278399
ENSG00000278400	ENSG00000278400
ENSG00000278404	ENSG00000278404
ENSG00000278406	ENSG00000278406
ENSG00000278410	ENSG00000278410
MIR6854	ENSG00000278412
ENSG00000278413	ENSG00000278413
PMS2P2	ENSG00000278416
MIR6512	ENSG00000278418
MIR6819	ENSG00000278420
ENSG00000278421	ENSG00000278421
RN7SL331P	ENSG00000278422
ENSG00000278424	ENSG00000278424
ENSG00000278428	ENSG00000278428
MIR6070	ENSG00000278433
MIR7849	ENSG00000278438
ENSG00000278441	ENSG00000278441
ENSG00000278446	ENSG00000278446
MIR6781	ENSG00000278447
MIR6892	ENSG00000278449
ENSG00000278454	ENSG00000278454
CICP21	ENSG00000278455
MIR6769B	ENSG00000278465
ENSG00000278477	ENSG00000278477
ENSG00000278478	ENSG00000278478
ZBTB2P1	ENSG00000278480
ENSG00000278482	ENSG00000278482
MIR8087	ENSG00000278483
ENSG00000278485	ENSG00000278485
YRDCP1	ENSG00000278486
ENSG00000278487	ENSG00000278487
ENSG00000278496	ENSG00000278496
RN7SL759P	ENSG00000278497
ENSG00000278498	ENSG00000278498
MIR6082	ENSG00000278502
ENSG00000278510	ENSG00000278510
ENSG00000278513	ENSG00000278513
MIR6865	ENSG00000278517
MIR7851	ENSG00000278520
MIR6810	ENSG00000278524
RN7SL607P	ENSG00000278525
ENSG00000278526	ENSG00000278526
PLA2G10KP	ENSG00000278528
MIR8070	ENSG00000278529
CHMP1B2P	ENSG00000278530
ENSG00000278531	ENSG00000278531
ENSG00000278541	ENSG00000278541
ENSG00000278543	ENSG00000278543
MIR6736	ENSG00000278549
RNU6-368P	ENSG00000278551
ENSG00000278552	ENSG00000278552
PTPN20CP	ENSG00000278561
MIR7161	ENSG00000278571
ENSG00000278572	ENSG00000278572
ENSG00000278573	ENSG00000278573
ENSG00000278577	ENSG00000278577
ENSG00000278580	ENSG00000278580
MIR6080	ENSG00000278581
DNM1P5	ENSG00000278582
SNX3P1Y	ENSG00000278585
ENSG00000278586	ENSG00000278586
ENSG00000278587	ENSG00000278587
ZACNP1	ENSG00000278589
RN7SL113P	ENSG00000278590
ENSG00000278592	ENSG00000278592
ENSG00000278593	ENSG00000278593
ENSG00000278594	ENSG00000278594
MIR6077	ENSG00000278596
MIR6775	ENSG00000278598
ENSG00000278602	ENSG00000278602
ENSG00000278603	ENSG00000278603
